a_acc,a_don,b_rotN,density,logP(o/w),logS,rings,Weight,Activity_value
4,1,4,0.80928212,2.2420001,-4.18607,5,384.47998,1
4,0,7,0.86665344,2.352,-4.4506698,3,417.91699,1
3,2,5,0.77267319,3.5639999,-5.9896998,4,398.466,1
3,1,5,0.83851928,5.4559999,-7.5929999,4,464.35199,1
4,2,6,0.77200729,2.8859999,-5.3714299,4,412.49298,1
3,1,6,0.75902867,4.48,-7.0491099,4,403.526,1
3,2,5,0.77267319,3.5639999,-5.9896998,4,398.466,1
3,0,3,0.7953226,4.1890001,-6.1038399,4,330.34299,1
3,1,5,0.79020423,5.1329999,-7.1589899,5,456.97699,1
5,1,5,0.83518517,3.579,-5.2362099,5,450.92599,1
5,1,6,0.83290303,3.947,-5.4777999,6,523.03296,1
4,1,5,0.8947078,4.2600002,-7.1623101,5,469.879,1
2,1,4,0.79484248,3.7490001,-5.44205,2,303.42999,1
3,1,4,0.86287868,3.1340001,-4.74402,5,442.466,1
2,1,5,0.7806955,5.0469999,-5.3999701,4,407.94498,1
2,1,4,0.78327167,5.6620002,-6.7720299,5,431.96698,1
5,1,6,0.88082415,4.9147601,-5.3042898,5,475.46698,1
5,1,6,0.85389805,4.0859199,-4.2492099,5,457.47699,1
4,2,11,0.84168893,1.085,-2.8394899,2,405.45499,1
4,1,4,0.82181776,3.1860001,-6.2757201,5,446.94199,1
4,0,4,0.76190907,4.6529999,-5.26863,5,403.526,1
4,0,5,0.84643054,5.2897601,-6.16471,5,457.496,1
4,0,4,0.8090027,4.947,-5.8424501,5,423.944,1
4,0,4,0.79628676,4.5079999,-5.4031401,5,407.48898,1
4,0,4,0.76636243,4.3569999,-5.10816,5,389.49899,1
4,0,4,0.76190907,4.7989998,-5.3099298,5,403.526,1
4,0,6,0.76241565,3.5829999,-4.5557799,4,363.461,1
4,0,6,0.75784051,4.0250001,-4.7575498,4,377.48801,1
4,0,5,0.78991282,3.312,-4.88239,5,448.54199,1
4,0,5,0.76288033,3.085,-4.58741,5,430.552,1
4,0,4,0.795035,2.8699999,-4.6806202,5,434.51498,1
4,0,4,0.7670747,2.6429999,-4.3856401,5,416.52499,1
4,0,4,0.7670747,2.6819999,-4.3856401,5,416.52499,1
6,0,6,0.80236524,4.5180001,-7.4963398,6,528.68097,1
6,0,6,0.83687556,1.832,-5.6911302,5,468.582,1
4,0,4,0.7670747,2.6819999,-4.3856401,5,416.52499,1
4,1,4,0.80273557,1.691,-2.8173101,4,392.46298,1
4,1,4,0.82599872,2.3269999,-3.4395001,4,424.47998,1
3,0,2,0.85133255,2.6630001,-3.50172,3,330.77499,1
3,0,0,0.86991751,-0.60399997,-0.68832999,2,194.194,1
6,1,7,0.78931111,2.3239999,-4.7876201,5,522.61298,1
5,1,6,0.79596442,1.275,-3.23191,5,486.57999,1
6,1,6,0.79821765,1.84253,-3.42646,5,498.591,1
6,1,6,0.7936281,1.854,-4.8690901,5,512.61798,1
6,1,6,0.79029948,1.816,-4.7428999,5,512.61798,1
6,1,7,0.78931111,2.073,-4.9717398,5,522.61298,1
5,1,6,0.78660494,2.454,-4.7470002,5,497.603,1
5,1,6,0.78847462,3.428,-5.3578701,6,519.60901,1
5,1,6,0.7832371,2.4159999,-4.62081,5,497.603,1
6,1,7,0.8003965,0.89200002,-3.2200501,4,472.55298,1
5,1,4,0.84416014,4.7709999,-5.38662,6,452.94199,1
3,1,4,0.79654235,5.5510001,-6.75702,5,432.95499,1
4,1,4,0.81013435,4.5310001,-5.46768,5,433.94299,1
5,1,4,0.84522736,3.997,-4.83424,5,426.90399,1
3,1,0,0.90310264,-0.801,-0.79431999,2,180.16699,1
2,0,1,0.77520472,0.46799999,-0.39941001,2,176.21899,1
6,4,9,0.84906578,6.7827601,-9.1065197,5,554.62097,1
3,0,8,0.85433054,5.7747598,-7.4966698,5,458.552,1
5,0,8,0.88498908,4.7797599,-6.2313499,5,460.52798,1
5,0,8,0.88353723,3.39676,-6.3995299,5,460.52798,1
5,0,8,0.86847806,5.6637602,-6.9483399,5,488.582,1
4,0,7,0.87375635,5.4327598,-7.8174701,5,487.54999,1
3,3,8,0.80111992,3.789,-6.0250902,4,474.992,1
3,3,8,0.82610387,3.977,-6.3200698,4,492.98199,1
3,0,6,0.84979767,2.0899999,-3.2979,4,376.86301,1
4,0,8,0.87585109,2.74576,-3.4579599,4,408.42398,1
2,1,3,0.8582983,3.9837601,-4.6884999,5,372.39398,1
2,1,2,0.75846267,3.0510001,-3.4790299,5,304.397,1
4,2,2,0.77819335,2.711,-3.4718499,5,305.38498,1
2,1,2,0.75846267,3.0510001,-3.4790299,5,304.397,1
2,0,2,0.76734376,3.1170001,-4.63446,5,305.38098,1
2,0,2,0.78572679,3.9319999,-4.6895599,5,321.448,1
2,1,2,0.75846267,3.0120001,-3.4790299,5,304.397,1
2,0,2,0.73871833,2.8099999,-3.1891301,4,265.35999,1
3,1,2,0.7719633,3.5469999,-3.75404,5,319.41199,1
3,1,3,0.87794572,4.1837602,-4.6501198,5,373.38199,1
3,1,2,0.77819335,3.2509999,-3.44065,5,305.38498,1
5,2,2,0.79868251,2.911,-3.43347,5,306.37299,1
3,1,2,0.77819335,3.2509999,-3.44065,5,305.38498,1
3,0,2,0.78733659,3.3169999,-4.5960798,5,306.36899,1
3,0,2,0.80543685,4.132,-4.6511798,5,322.436,1
3,1,2,0.77819335,3.2119999,-3.44065,5,305.38498,1
3,1,3,0.87618726,2.90729,-3.3991599,5,373.38199,1
3,1,2,0.77647907,1.97453,-2.1896901,5,305.38498,1
5,2,2,0.79688936,1.6345299,-2.1825099,5,306.37299,1
3,1,2,0.77647907,1.97453,-2.1896901,5,305.38498,1
3,0,2,0.78559393,2.04053,-3.34512,5,306.36899,1
3,0,2,0.80370933,2.85553,-3.4002199,5,322.436,1
3,1,2,0.77647907,1.9355299,-2.1896901,5,305.38498,1
3,0,2,0.7586484,1.73353,-1.89979,4,266.34799,1
3,1,3,0.87618726,2.80076,-5.1399798,5,373.38199,1
3,1,2,0.77647907,1.868,-3.93051,5,305.38498,1
5,2,2,0.79688936,1.528,-3.9233301,5,306.37299,1
3,0,2,0.78559393,1.934,-5.0859399,5,306.36899,1
3,0,2,0.80370933,2.7490001,-5.1410398,5,322.436,1
3,1,2,0.77647907,1.829,-3.93051,5,305.38498,1
3,0,2,0.7586484,1.627,-3.64061,4,266.34799,1
1,0,1,0.85448986,3.8710001,-3.82827,3,270.203,1
1,0,1,0.84234917,4.3130002,-4.3434901,3,284.22998,1
2,1,2,0.75846267,2.3310001,-3.0111301,5,304.397,1
3,3,8,0.80111992,3.789,-6.0250902,4,474.992,1
2,0,2,0.77596939,4.1459999,-4.80198,5,364.513,1
2,0,5,0.83526361,3.2279999,-4.5577302,3,357.81598,1
2,1,6,0.76190907,4.3870001,-4.0043702,5,403.526,1
3,0,6,0.88198555,3.1507599,-3.9473701,4,424.44199,1
4,0,7,0.795035,3.7090001,-3.89712,5,440.56299,1
4,0,7,0.86665273,3.4637599,-3.7851701,4,422.45099,1
1,0,1,0.85448986,3.8710001,-3.82827,3,270.203,1
1,0,1,0.84234917,4.3130002,-4.3434901,3,284.22998,1
2,0,3,0.73058122,3.464,-4.5632701,4,303.409,1
5,2,9,0.95447689,2.60376,-5.4201198,3,522.35101,1
3,2,6,0.81060505,1.7539999,-3.1961901,5,422.504,1
4,1,9,0.84515798,2.4920001,-4.3742099,4,487.431,1
4,1,10,0.83866596,2.934,-4.88943,4,501.45798,1
4,2,10,0.85252923,2.1689999,-4.2948499,4,519.47296,1
3,1,6,0.85617208,2.582,-4.0798898,4,434.367,1
3,1,8,0.80643094,4.25,-5.15308,6,530.61896,1
3,1,8,0.80643094,4.2870002,-5.15308,6,530.61896,1
3,1,8,0.78341329,4.0970001,-4.8580999,6,512.62897,1
4,1,8,0.79462916,2.8640001,-3.5999601,6,513.617,1
4,1,8,0.79462916,2.865,-3.5999601,6,513.617,1
3,2,7,0.78998649,3.523,-5.5475302,4,464.009,1
3,2,9,0.78221047,3.902,-4.2582798,5,437.58398,1
3,1,3,0.77795732,2.3210001,-3.0650799,4,312.41699,1
3,0,3,0.76687497,3.6570001,-3.26634,5,381.51999,1
3,2,5,0.87416458,6.3379998,-7.97999,4,504.845,1
4,0,5,0.95951426,1.156,-3.4393401,3,409.259,1
3,1,5,0.76636243,3.487,-4.5087399,5,385.46698,1
2,1,2,0.88157815,5.0770001,-6.0125499,4,371.22299,1
1,1,1,0.72132814,2.832,-2.80354,3,238.334,1
4,1,3,0.80585825,2.148,-3.75823,4,338.38599,1
4,1,2,0.81358975,2.0239999,-3.6659701,4,324.35898,1
4,0,5,0.87855101,0.94999999,-3.08324,3,364.80798,1
4,4,3,0.80360729,3.227,-4.7441201,6,412.47198,1
7,6,5,0.82601088,3.5239999,-5.3762002,7,533.56702,1
7,6,5,0.82601088,3.448,-5.52912,7,533.56702,1
7,6,5,0.82601088,3.5610001,-5.22328,7,533.56702,1
8,5,5,0.8511408,0.70853001,-3.8326099,7,510.53699,1
8,5,4,0.86585301,1.47753,-4.5756602,7,497.49399,1
3,1,3,0.92102963,2.9089999,-4.5096302,4,396.43698,1
3,1,2,0.89938694,2.6730001,-4.1859398,4,364.41998,1
4,4,3,0.80360729,3.227,-4.7441201,6,412.47198,1
5,4,4,0.80636293,3.056,-4.8420701,7,492.56198,1
3,1,2,0.85761821,4.026,-7.1001701,6,445.42899,1
4,3,5,0.83206153,1.15,-3.76332,5,447.49899,1
4,3,5,0.79145586,1.648,-3.4335301,5,431.54401,1
2,3,4,0.78343052,4.079,-5.7976098,5,387.487,1
3,3,6,0.89738768,2.9747601,-5.09129,5,428.418,1
3,3,6,0.80603617,3.0309999,-4.6370101,6,400.48599,1
5,1,3,0.85693556,1.885,-3.54866,4,380.42801,1
5,2,3,0.88050449,1.115,-3.6345799,4,381.41599,1
5,1,4,0.88740277,1.317,-3.79406,5,439.47098,1
5,1,4,0.85840517,1.523,-3.6721399,5,421.48099,1
4,1,5,0.79630286,1.909,-2.7879801,4,340.427,1
7,3,8,0.85496253,2.87151,-4.7627001,5,483.52298,1
3,1,5,0.79101723,0.87400001,-1.81242,4,325.41599,1
2,0,6,0.86832958,4.91676,-5.4704599,3,393.84,1
2,0,6,0.86832958,4.91676,-5.4704599,3,393.84,1
1,0,1,0.84394968,3.4990001,-3.19752,2,256.17599,1
1,0,1,0.76289111,3.2049999,-2.6236999,2,235.758,1
1,0,1,0.84394968,3.4990001,-3.19752,2,256.17599,1
1,0,1,0.73093605,2.4660001,-3.3271899,3,227.30699,1
5,4,4,0.82950884,0.63099998,-3.06848,5,405.46201,1
4,2,7,0.77385128,5.2589998,-4.8755398,5,443.547,1
3,1,7,0.75393933,5.0599999,-4.6771598,5,429.564,1
3,1,1,0.81162983,3.2679999,-5.2630301,6,360.41699,1
4,0,2,0.81294483,3.5380001,-3.32987,5,394.91,1
5,0,7,0.78592736,5.3099999,-7.56533,6,526.70898,1
4,2,9,0.8503899,6.3727598,-6.2035799,4,500.521,1
1,0,4,0.70592874,5.5479999,-5.1213799,4,340.47,1
2,0,1,0.77736413,2.3599999,-4.28228,5,320.392,1
4,0,1,0.78678614,2.9949999,-4.7342501,6,439.51898,1
4,0,1,0.78207868,3.612,-6.2824502,6,449.51398,1
1,0,0,0.70054173,4.809,-4.0636902,4,287.40601,1
4,0,6,0.76503265,3.651,-4.5613999,4,376.45599,1
5,1,6,0.79214478,1.5935301,-4.8680601,4,408.50598,1
7,4,6,0.80763012,2.2771201,-4.2595601,5,447.543,1
5,3,4,0.82180208,2.9360001,-5.0969,4,368.87198,1
6,1,7,0.81108767,4.3330002,-6.0139999,5,475.97998,1
4,2,7,0.76621932,7.302,-8.1969805,6,479.64798,1
4,0,8,0.9189921,4.50492,-5.5370998,3,523.47601,1
4,1,6,0.86745501,4.1457601,-4.8335199,4,405.42398,1
4,1,6,0.86745501,3.79776,-4.8867698,4,405.42398,1
3,0,7,0.83140486,4.8187599,-5.05966,3,436.49298,1
3,0,6,0.91856641,5.3077598,-5.2610102,3,433.30099,1
3,0,6,0.90781796,4.8687601,-4.8217001,3,416.84598,1
3,0,6,0.87648308,4.7157602,-4.52672,3,398.85599,1
3,0,7,0.88233984,4.8387599,-4.7786999,4,440.45599,1
3,0,7,0.85301644,4.68576,-4.4837198,4,422.466,1
3,0,7,0.83789164,5.23876,-5.4214802,4,450.51999,1
4,0,7,0.77452767,3.207,-3.68542,4,379.479,1
3,0,7,0.86459011,4.9207602,-4.8303499,4,438.92099,1
3,0,7,0.85301644,4.48176,-4.3910398,4,422.466,1
3,0,7,0.86459011,4.9577599,-4.8303499,4,438.92099,1
3,0,7,0.85301644,4.5187602,-4.3910398,4,422.466,1
3,0,7,0.82291359,4.3287601,-4.0960598,4,404.47598,1
3,0,7,0.76429993,4.1960001,-4.7368102,5,394.534,1
3,0,7,0.83789164,5.3657598,-5.4214802,4,450.51999,1
4,0,8,0.85162586,3.7147601,-4.49928,4,476.51797,1
4,0,8,0.84471214,4.1567602,-4.7010498,4,490.54498,1
3,0,7,0.85397112,4.7797599,-4.7923698,5,463.51898,1
3,0,7,0.81979775,4.5707598,-4.2722201,4,433.51797,1
3,0,6,0.86395395,3.83476,-3.77615,3,382.401,1
3,0,6,0.87648308,4.27176,-4.3683801,3,398.85599,1
3,0,5,0.86733139,3.582,-3.3620901,3,375.31,1
4,2,8,0.86517084,2.3197601,-4.0879998,5,489.54599,1
4,1,11,0.85455102,2.855,-4.8674002,4,470.47598,1
2,0,3,0.76269549,4.1789999,-3.95315,4,323.41498,1
3,0,3,0.74262083,2.9505301,-2.5529499,4,306.41299,1
2,0,6,0.76073658,5.8759999,-4.9825201,3,343.89798,1
3,0,4,0.79917532,4.7179999,-5.09939,4,367.88,1
4,0,4,0.8153336,3.447,-3.99417,4,368.86798,1
4,0,4,0.8153336,3.4849999,-3.8412499,4,368.86798,1
4,0,4,0.8153336,3.4849999,-3.8412499,4,368.86798,1
4,0,4,0.8153336,3.447,-3.99417,4,368.86798,1
5,0,4,0.83196276,2.3715301,-2.8889501,4,369.85599,1
2,0,3,0.76269549,4.1789999,-3.95315,4,323.41498,1
3,0,3,0.74262083,2.9505301,-2.5529499,4,306.41299,1
2,2,6,0.77410448,4.1490002,-4.3273902,4,368.54898,1
1,1,3,0.71735448,4.237,-3.29986,4,290.41,1
3,2,0,0.78161299,3.2260001,-3.32655,4,267.328,1
1,1,0,0.71735448,4.158,-3.7474201,4,290.41,1
4,0,1,0.7776807,3.7,-6.3439202,6,463.54099,1
4,0,1,0.7776807,3.7,-6.3439202,6,463.54099,1
1,1,2,0.71735448,4.553,-4.4298201,4,290.41,1
2,0,3,0.76269549,4.1789999,-3.95315,4,323.41498,1
3,0,3,0.74262083,2.9505301,-2.5529499,4,306.41299,1
3,0,3,0.75650597,2.809,-2.58529,4,299.418,1
3,0,3,0.78708982,3.1275301,-2.6730101,4,326.46799,1
3,0,5,0.74211711,3.8099999,-3.7349899,4,335.45099,1
3,0,3,0.79297787,5.1599998,-5.3011599,4,381.90698,1
3,1,5,0.8557691,2.4779999,-3.36411,3,385.33899,1
2,0,4,0.76339167,6.1059999,-5.91009,4,379.935,1
2,0,5,0.76339167,5.9920001,-5.66751,4,381.95099,1
2,1,9,0.82268602,4.97576,-3.41522,4,458.52798,1
4,0,7,0.76051658,4.0929999,-4.7631698,4,390.483,1
1,1,4,0.81029636,4.3049998,-6.5489602,4,366.84799,1
1,0,1,0.84394968,4.0929999,-3.4150901,2,258.19199,1
1,1,2,0.71735448,5.171,-4.69556,4,290.41,1
1,0,4,0.7830956,5.7189999,-5.6154099,4,370.58499,1
2,0,4,0.80419999,3.7320001,-4.8841801,4,386.58398,1
4,0,7,0.75633687,4.5349998,-4.9649401,4,404.50998,1
6,1,6,0.79651397,0.65353,-4.6059299,4,423.521,1
3,1,8,0.81498617,5.0487599,-4.7487798,5,525.61896,1
4,1,5,0.88101572,0.75199997,-2.95082,3,414.33701,1
6,2,5,0.83480513,1.725,-3.4125299,7,520.60901,1
6,1,6,0.80227774,0.21153,-4.40416,4,409.49399,1
5,1,6,0.81274348,4.2779999,-8.9461203,7,568.698,1
3,1,5,0.83759141,4.3167601,-6.1550598,4,440.46899,1
4,1,5,0.85207301,3.04476,-5.04984,4,441.457,1
5,2,7,0.79210824,5.3670001,-7.4087701,6,494.61899,1
2,0,1,0.81196129,3.303,-4.2618799,4,327.815,1
2,1,1,0.8030715,3.075,-4.0994902,4,326.83099,1
2,1,1,0.79407698,2.523,-3.6436,4,312.44101,1
3,2,2,0.8217361,1.7029999,-3.2541499,4,328.44,1
5,1,7,0.77763426,4.289,-8.2390099,5,497.599,1
4,1,7,0.8274104,3.2957599,-3.6356201,4,448.53299,1
2,0,2,0.78902525,4.3800001,-5.35359,4,356.55798,1
4,3,3,0.95785338,2.9460001,-4.8785801,4,421.72998,1
5,3,4,0.81832558,1.98353,-3.80426,5,381.45898,1
6,3,5,0.82090104,2.0515299,-6.03229,6,507.04199,1
6,2,5,0.87785608,2.25753,-6.3883901,6,551.49298,1
4,2,6,0.77845234,5.7859998,-7.2960401,6,466.60898,1
9,3,7,0.76862466,5.1121202,-8.16572,8,622.78101,1
9,4,7,0.7769767,4.4920602,-8.2290602,8,637.79596,1
9,3,7,0.76862466,5.1121202,-8.16572,8,622.78101,1
10,3,7,0.77751189,4.4321799,-8.6171999,8,623.76898,1
4,2,5,0.91997403,3.17029,-5.6417298,4,454.884,1
4,3,3,0.91475832,2.319,-4.14429,4,387.285,1
4,3,3,0.77177256,1.819,-3.21437,4,322.41599,1
6,3,5,0.82090104,2.0885301,-6.03229,6,507.04199,1
6,1,5,0.79519111,0.89758998,-3.5821199,4,406.49399,1
4,0,5,0.81293261,4.3470001,-7.5883198,5,434.927,1
4,1,6,0.87017488,3.6407599,-4.7230701,4,435.44598,1
4,1,7,0.87680238,2.13276,-3.7202301,4,450.461,1
4,1,8,0.86839408,2.57476,-3.9219999,4,464.48798,1
5,1,5,0.78173232,2.2149999,-4.30861,5,460.582,1
5,1,5,0.79141206,1.584,-3.6742201,5,432.52798,1
2,1,6,0.87549394,3.9977601,-5.3586998,4,445.44498,1
3,1,6,0.83152449,3.72276,-4.9194002,4,425.45798,1
4,1,5,0.87434065,3.49176,-5.0231199,5,442.44498,1
6,3,4,0.91565847,0.63053,-4.3044701,5,475.39499,1
6,3,4,0.84740388,0.42453,-3.94837,5,430.944,1
9,4,7,0.7769767,4.0139999,-9.5285196,8,637.79596,1
10,3,7,0.77751189,3.9541199,-9.9166603,8,623.76898,1
4,0,3,0.84598559,4.5780602,-7.6294498,5,439.35001,1
3,0,5,0.8752901,3.3740001,-4.9273,3,393.26999,1
4,3,4,0.74771571,4.8579998,-7.1870999,6,421.548,1
4,2,7,0.75730312,6.3119998,-7.7335501,6,478.664,1
5,3,6,0.79097402,3.7420001,-5.0747399,5,418.565,1
5,2,8,0.77045041,6.0079999,-7.1220002,6,494.66299,1
5,3,8,0.78223914,5.263,-7.3358302,6,507.66199,1
5,4,9,0.78913808,4.8990002,-7.2330098,6,522.677,1
5,3,9,0.7945475,5.5409999,-7.37708,6,523.66101,1
4,3,7,0.76862425,5.6110001,-6.9861598,6,479.65198,1
6,3,8,0.82362264,5.059,-7.0276799,6,543.716,1
5,2,7,0.76680738,6.5510001,-8.1879196,6,508.69,1
5,2,7,0.80883032,6.5120001,-7.97437,6,515.08099,1
7,2,9,0.78107262,5.5349998,-7.4030099,7,579.76898,1
5,2,7,0.80883032,6.5489998,-7.97437,6,515.08099,1
5,2,7,0.79210824,5.3670001,-7.4087701,6,494.61899,1
5,2,7,0.80883032,6.5100002,-7.97437,6,515.08099,1
6,2,7,0.78597993,4.6869998,-5.9819398,6,481.62399,1
6,3,8,0.8117848,3.0369999,-5.8165598,5,461.59,1
5,0,4,0.82629871,4.5170002,-7.4013801,6,502.04199,1
5,3,5,0.86711162,2.5897601,-4.0544901,4,390.41299,1
4,2,6,0.76649016,3.9649999,-6.3070502,6,476.58398,1
4,3,6,0.8115865,1.3660001,-3.3862901,4,425.508,1
5,0,6,0.80507296,3.756,-4.5724001,5,478.56799,1
5,2,8,0.77045041,6.0079999,-7.3015499,6,494.66299,1
5,0,7,0.83961225,2.21876,-4.2565598,3,389.42499,1
5,0,8,0.83076978,3,-5.1648402,4,457.96201,1
4,1,11,0.84510362,4.2707601,-5.7288599,5,543.60901,1
4,2,10,0.87460321,4.1417599,-5.9031,6,574.62299,1
2,0,5,0.85064733,4.4917598,-4.94314,4,407.504,1
2,0,4,0.80829716,4.1490002,-4.6208801,4,373.952,1
5,1,7,0.77035421,5.9850001,-8.7217503,8,594.71899,1
3,0,4,0.81818163,0.91399997,-2.0439601,3,322.84,1
3,0,5,0.85942042,2.8150001,-3.6270199,3,369.29599,1
4,2,5,0.89660704,0.484,-2.81987,3,400.31,1
7,2,9,0.89242661,2.4890001,-6.3646898,6,672.22699,1
7,2,9,0.89242661,2.4890001,-6.3646898,6,672.22699,1
6,0,8,0.88674814,2.073,-6.35147,6,630.19,1
4,0,6,0.78173006,2.4809999,-4.7494402,5,413.48099,1
5,3,9,0.8869791,1.92776,-3.65819,4,479.50299,1
4,3,7,0.90596509,1.80476,-3.7493401,3,422.41098,1
4,0,10,0.86426586,3.56476,-4.0866699,5,448.48898,1
4,0,10,0.84900659,4.44876,-5.1171098,5,476.543,1
3,1,6,0.8646853,1.822,-3.16695,4,362.836,1
3,1,6,0.89718765,2.88276,-3.8164201,4,410.41498,1
3,1,6,0.89718765,2.88276,-3.8164201,4,410.41498,1
4,1,7,0.80469602,3.441,-3.76617,5,426.53598,1
5,1,9,0.86228639,3.6387601,-4.2370501,4,480.53098,1
5,1,10,0.8470152,4.6787601,-5.3505301,5,528.57501,1
4,0,10,0.93100917,4.66852,-5.0699301,4,504.47498,1
4,1,7,0.88095701,3.19576,-3.6542201,4,408.42398,1
4,3,5,0.83073235,1.261,-3.9003,5,447.49899,1
4,3,5,0.7901935,1.7589999,-3.5705099,5,431.54401,1
5,2,5,0.90209293,0.46700001,-2.5595601,3,348.383,1
6,3,9,0.79000187,1.4960001,-5.3628201,5,497.603,1
3,1,2,0.80100948,1.4920599,-2.42959,3,217.276,1
5,1,6,0.81607324,3.6670001,-4.7550502,5,522.04901,1
3,1,5,0.88958043,3.234,-5.85852,4,428.82599,1
3,1,5,0.7893396,1.688,-2.1335199,4,325.41599,1
8,6,4,0.86535376,2.8505299,-4.76722,7,497.49399,1
7,4,4,0.8544789,2.3965299,-4.6612301,7,511.521,1
6,4,4,0.85268664,1.69759,-4.3896899,5,393.42599,1
6,4,4,0.85268664,1.69759,-4.3896899,5,393.42599,1
6,4,9,0.81503648,1.29,-2.9574699,3,379.41998,1
3,2,8,0.85690284,2.89976,-4.8896799,4,433.478,1
4,2,8,0.87710994,2.0817599,-4.0349498,4,434.466,1
5,4,8,0.90729111,2.0987599,-3.65342,4,453.465,1
5,2,8,0.8710345,4.08676,-5.87358,6,529.56299,1
3,2,8,0.84099847,5.08076,-7.4056001,5,491.60199,1
3,2,8,0.84099847,4.3817601,-5.9184799,5,485.55399,1
4,2,8,0.85435033,3.1487601,-4.34689,5,486.54199,1
4,2,8,0.89387983,3.0297599,-4.3064799,5,492.56998,1
4,2,11,0.85524458,3.5157599,-4.6163001,4,479.547,1
5,1,8,0.8422147,2.5320001,-4.9098101,4,442.466,1
5,1,9,0.86192322,3.16276,-5.3764,4,474.483,1
3,0,6,0.74180746,3.053,-3.0143001,3,299.418,1
5,0,7,0.86832142,3.30076,-4.1181002,5,471.487,1
5,2,8,0.85966331,3.30706,-4.5778699,6,538.57397,1
5,1,7,0.96054345,5.45052,-5.8200102,5,529.45996,1
5,1,7,0.93536228,5.0935202,-5.4323502,5,511.47,1
6,2,9,0.8283636,2.3829999,-5.2288399,5,550.63898,1
5,1,7,0.93536228,4.94452,-5.4323502,5,511.47,1
6,4,6,0.91990477,0.94406003,-4.8017201,5,458.92999,1
6,4,6,0.89353633,0.95106,-4.5394602,5,454.43698,1
6,4,6,0.88057101,0.14005999,-3.75617,5,424.48499,1
6,4,8,0.89096856,3.3680601,-7.0416498,6,564.97998,1
7,4,6,1.1137675,1.75806,-5.5088201,4,544.737,1
7,2,9,0.82285941,1.6160001,-3.1349101,4,458.56299,1
5,3,8,0.78255874,3.7820001,-6.33213,4,468.646,1
5,2,9,0.78837097,2.4779999,-5.2305698,4,440.59198,1
5,2,10,0.80289692,2.0510001,-5.40662,4,468.60199,1
5,2,10,0.77893084,3.2809999,-5.8849902,4,468.646,1
6,3,11,0.80289692,1.784,-5.0280299,4,470.61798,1
5,3,9,0.79773593,2.21,-5.0996199,4,426.565,1
5,2,10,0.78348631,2.9200001,-5.4323401,4,454.61899,1
5,3,9,0.82375532,1.0880001,-4.50143,3,373.457,1
5,2,9,0.78348631,2.9200001,-5.74579,4,454.61899,1
5,2,10,0.79156077,1.773,-4.1004,3,400.52698,1
7,1,7,0.85842818,2.4249201,-6.7940998,5,528.56,1
2,3,5,0.75785094,2.9790001,-3.7049,4,333.435,1
3,1,6,0.79462498,3.201,-4.92665,4,395.478,1
2,2,3,0.96740139,3.471,-5.0871801,2,330.60199,1
3,1,9,0.83286089,4.04176,-4.90734,3,447.50098,1
7,1,8,0.80023515,3.483,-6.99791,6,591.672,1
3,1,6,0.75927371,3.4749999,-4.9588799,4,391.51498,1
3,1,6,0.76375771,3.013,-4.63167,4,377.48801,1
4,2,6,0.86146969,1.636,-5.4972401,4,395.439,1
4,2,6,0.81480581,2.0655301,-4.4598298,3,368.41599,1
4,2,6,0.84727037,2.25353,-4.7548099,3,386.40601,1
4,2,6,0.78139949,1.91553,-4.1648502,3,350.42599,1
4,2,6,0.81480581,2.1035299,-4.4598298,3,368.41599,1
6,4,8,0.86849266,2.3139999,-4.56072,4,487.577,1
5,1,7,0.85524094,4.13376,-5.3632898,6,557.61298,1
5,3,6,0.96903759,2.2265301,-4.5810599,3,453.85699,1
5,1,6,0.78179246,2.4519999,-5.0371599,6,482.58798,1
3,1,6,0.76466757,3.7130001,-5.0342102,4,412.578,1
5,1,11,0.77277142,4.3130002,-5.0054998,4,508.66299,1
4,2,11,0.83052975,3.526,-4.4144301,3,492.08798,1
4,5,5,0.77957988,3.224,-4.8877001,6,454.578,1
6,4,8,0.86162376,2.654,-4.1272302,4,461.94598,1
6,4,8,0.85058665,2.2149999,-3.6879201,4,445.491,1
4,2,7,0.89327163,3.1140001,-5.0892301,4,522.40796,1
1,1,3,0.82802182,5.0139999,-4.8298001,2,286.246,1
1,1,4,0.83901733,5.3109999,-5.1778002,2,310.224,1
1,1,5,0.95233917,5.9477601,-5.7604299,2,364.194,1
1,1,4,0.89072484,5.1659999,-4.9988599,2,314.18698,1
1,1,4,0.83219236,4.539,-4.2645702,2,279.742,1
1,1,4,0.77274948,5.0170002,-4.9174299,2,289.806,1
1,1,4,0.77972883,4.684,-4.4435101,2,275.77899,1
2,1,5,0.85861242,4.9689999,-4.7542601,2,326.22299,1
1,1,4,0.84970033,4.9759998,-4.7038798,2,296.19699,1
4,2,6,0.91348749,2.191,-3.4296601,3,383.41901,1
4,2,6,0.91348749,2.23,-3.4296601,3,383.41901,1
4,2,6,0.84399575,1.8890001,-2.8397,3,347.439,1
4,2,6,0.87928081,2.04,-3.13468,3,365.42899,1
1,1,3,0.81885475,5.2740002,-5.0733099,3,320.263,1
4,3,14,0.78765947,5.6739998,-5.9446301,3,508.147,1
1,1,3,0.81885475,5.2740002,-5.0733099,3,320.263,1
4,1,8,0.76703322,2.582,-3.8454199,4,404.51398,1
6,2,7,0.81234658,0.28053001,-1.52018,4,405.466,1
6,3,8,0.8507995,0.01853,-1.0145299,3,369.38498,1
